url,in_degree,out_degree,total_degree,degree_centrality,betweenness_centrality,closeness_centrality,pagerank,weak_component_id,weak_component_size,in_largest_component
"https://prz.edu.pl/download/MpOHgoGC1bQ1UYYRZdbW5TLX06KhAfMzs2MRk-b3U6IxY,AqNW4mHicmD3UKaiELLCAuYisyL1cYOC4xKxwhdT8oJFJrP3pUZSZOKA/studenckieabc.pdf",1,0,1,0.00244499,0.00000000,0.00000000,0.00230436,1,401,True
https://prz.edu.pl/fcp/YGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RGSnxBG1gnBVcoFW8SBDRKHg/1/code_TCUQPLwtVD0cnSlo9DBYfE1g/zarzadzenie_nr_28_rektora_prz_z_25_04_2023_w_spr_wprow_regul_uczeln_organ_stud_i_doktor_oraz_stow_w_prz.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230436,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/uczelnia,1,0,1,0.00244499,0.00000000,0.00000000,0.00230419,1,401,True
"https://prz.edu.pl/thumb/5lCzFTfmJTSRgiA11m,1/pl/description/3/1/1/0,v.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00230419,1,401,True
"https://prz.edu.pl/thumb/EzbVc1GAQ1L2REZTsA,1/pl/description/3/1/1/0,l.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00230419,1,401,True
"https://prz.edu.pl/thumb/IyYlg6Fws6IDdUXzELIjZtPW0jbRIMOg,1/pl/description/3/1/1/0,01_uczelnia.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00230419,1,401,True
"https://prz.edu.pl/thumb/nbXmQGKzcGHEt3Vggz,1/pl/description/3/1/1/0,p.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00230419,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/media/patronat-jm-rektora-politechniki-rzeszowskiej,1,0,1,0.00244499,0.00000000,0.00000000,0.00230352,1,401,True
"https://prz.edu.pl/download/5FdjZmVmMVDRtWL1gYKiQdZylob0hadUF-RVlwKHBnYFtPM3BcdjhGIUgqZnRrcTZiKG9hT1pzQWN_XWYtZ2VWTmI-J1x4KUQ,7eVwxEfEVEbRdoCENpTkJMAElQTTV4VlNVFCQCVxsUBy4e/wniosek_o_objecie_wydarzenia_patronatem_rektora_prz.docx",1,0,1,0.00244499,0.00000000,0.00000000,0.00230352,1,401,True
"https://prz.edu.pl/download/9LcDBgUGUTCx1QKV4eLCIbZCRgc1FYdXF5Q192IXlvYE93LGZfTjxbNlIqb0xpcylJM2JtSVZqeUhsQm4bfHBoWXgrdVFmLVQ7Qy1eWmRyJWQ7YmgTSXx-,lsGkEJMQgJIFolRQ4kAw8BTQQdAHg1Gx4YWWlPGlZZSmNT/regulamin_obejmowania_patronatem_rektora_prz_organizowanych_wydarzen.pdf",1,0,1,0.00244499,0.00000000,0.00000000,0.00230352,1,401,True
"https://prz.edu.pl/download/UxKGg4CD1LU0UIcQZGdHpDNHgtJAQFOiUhLQ0Tbi4xIw88ewgWO249bSduKQckOXUrRjA8AAstLzglBiV9FCo2FDx1OQc9cQ9FF28-FCsnZiFuPjAcAigfOD0MLW4xPzlOPn4x,AHDFcfJx4fNkwzUxgyFRkXWxILFm4jDQgOT39ZDEBPXHVF/zarzadzenie_rektora_prz_w_sprawie_obejmowania_patronatem_organizowanych_wydarzen.pdf",1,0,1,0.00244499,0.00000000,0.00000000,0.00230352,1,401,True
https://prz.edu.pl/absolwenci/studia-podyplomowe/regulamin-studiow-podyplomowych,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/absolwenci/studia-podyplomowe/system-internetowej-rekrutacji-studia-podyplomowe,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/absolwenci/studia-podyplomowe/wydzial-budownictwa--inzynierii-srodowiska-i-architektury,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/absolwenci/studia-podyplomowe/wydzial-budowy-maszyn-i-lotnictwa,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/absolwenci/studia-podyplomowe/wydzial-chemiczny,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/absolwenci/studia-podyplomowe/wydzial-elektrotechniki-i-informatyki,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/absolwenci/studia-podyplomowe/wydzial-mechaniczno-technologiczny,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/absolwenci/studia-podyplomowe/wydzial-zarzadzania,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/absolwenci/studia-podyplomowe,1,0,1,0.00244499,0.00000000,0.00000000,0.00230339,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/pracownicy,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/pracownicy/centrum-doskonalosci-dydaktycznej,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/pracownicy/dokumenty,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/pracownicy/sprawy-pracownicze,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/pracownicy/struktura-zatrudnienia-na-politechnice-rzeszowskiej,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/pracownicy/system-portalowy-prz,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/pracownicy/systemy-uslugi-informatyczne,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/pracownicy/wizytowki-www-pracownikow,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/pracownicy/zamowienia-publiczne,1,0,1,0.00244499,0.00000000,0.00000000,0.00230276,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/uczelnia/aktualnosci,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/cas/login/front?redirect=/uczelnia/aktualnosci/filtr,wydarzenia,7.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page10.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page2.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page3.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page4.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page5.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page6.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page7.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page8.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
"https://prz.edu.pl/uczelnia/aktualnosci/filtr,wydarzenia,7,page9.html",1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page10.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page2.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page3.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page4.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page5.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page6.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page7.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page8.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/page9.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/aktualnosci/wizyta-studentow-elektroniki-i-telekomunikacji-w-urzedzie-komunikacji-elektronicznej-2969.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/uczelnia/wyszukiwarka,1,0,1,0.00244499,0.00000000,0.00000000,0.00230196,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/studenci_menu/kalendarz-rok-akademicki,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/harmonogram_org_roku.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/hmg_2018_2019_lato.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/hmg_2018_2019_zima.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/hmg_2019_2020_letni.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/hmg_2019_2020_zimowy.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/hmg_2020_2021_aktualny2pglato.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/hmg_2020_2021_aktualny_zimowy.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/hmg_2022_2023_zima.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/organizacja_roku_2019_2020.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/semertr_letni_2017-2018.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/semestr_zimowy_2017_-2018.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/zarzadzenie_harmonogram.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/zarzadzenie_nr_20_rektora_prz_z_11_05_17_w_spr_szczeg_organ_rak_2017_2018_dla_studentow__pdf-1-1.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/zarzadzenie_nr_43-2022.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/code_qAlUTKghWKFs6RwczCSNBEU5cFiw5Qx0O/zarzadzenie_nr_9_rektora_prz_z_14_02_2023_w_spr_sprost_omylki_pisarskiej_zal_do_zarz_43_2022_z_dn_11_05_2022.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/harmonogram_2021_22_sem_letni.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/harmonogram_2021_22_sem_zimowy.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/harmonogram_2024_2025_sem_letni.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/harmonogram_2024_2025_sem_zimowy.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/harmonogram_2025_2026_sem_letni.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/harmonogram_2025_2026_sem_zimowy.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/hmg_2022_2023_lato.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/hmg_2023_2024_lato.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/hmg_2023_2024_zima.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/order_43_2025_of_26_05_2025_organization_academic_year_2025_2026.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/zarz_35_2024_z_13_05_2024_w_spr_organ_roku_akad_2024_2025.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/zarz_43_2025_z_26_05_2025_w_spr_organ_roku_akad_2025_2026.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/zarz_44_2023_z_31_05_2023_w_spr_organ_roku_akad_2023_2024_dla_stud_oraz_doktor_prz.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/zarz_53_2021_z_14_05_2021_w_spr_szczeg_org_roku_akad_2021_2022.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/fcp/sGBUKOQtTKlQhbx08SlkTUhZeUTgtCgg9ACFDC0RFS3hBG1gnBVcoFW8SBDRKHg/1/public/studenci/kalendarz_ak/zarz_68_2023_z_15_09_2023_w_spr_organ_roku_akad_2023_2024_dla_stud_weii.pdf,1,0,1,0.00244499,0.00000000,0.00000000,0.00230170,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/media,1,0,1,0.00244499,0.00000000,0.00000000,0.00230135,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/uczelnia/aktualnosci/sukces-studentow-kola-naukowego-machine-learninga-2978.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00230134,1,401,True
"https://prz.edu.pl/thumb/tYf0UnChYgPXcZfjEcKytwK3gtMAwPJ24_Kg8,1/pl/news/4/2978/1/LDVQNIxwIeQdlSEVqWFM,machinelearning.png",1,0,1,0.00244499,0.00000000,0.00000000,0.00230134,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/doktoranci-prz/komunikaty,1,0,1,0.00244499,0.00000000,0.00000000,0.00230123,1,401,True
https://prz.edu.pl/doktoranci-prz/komunikaty/doktoranci-niepelnosprawni,1,0,1,0.00244499,0.00000000,0.00000000,0.00230123,1,401,True
https://prz.edu.pl/doktoranci-prz/komunikaty/domy-studenckie,1,0,1,0.00244499,0.00000000,0.00000000,0.00230123,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/pracownicy/ogloszenia-pracownicze,1,0,1,0.00244499,0.00000000,0.00000000,0.00230122,1,401,True
https://prz.edu.pl/pracownicy/ogloszenia-pracownicze/komunikaty-helpdesk,1,0,1,0.00244499,0.00000000,0.00000000,0.00230122,1,401,True
https://prz.edu.pl/badania-i-nauka/granty-naukowe-miedzynarodowe,1,0,1,0.00244499,0.00000000,0.00000000,0.00230109,1,401,True
https://prz.edu.pl/badania-i-nauka/oddzial-informacji-naukowej,1,0,1,0.00244499,0.00000000,0.00000000,0.00230109,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/badania-i-nauka,1,0,1,0.00244499,0.00000000,0.00000000,0.00230109,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/media/do-pobrania,1,0,1,0.00244499,0.00000000,0.00000000,0.00230107,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/studenci_menu/swiadczenia-dla-studentow,1,0,1,0.00244499,0.00000000,0.00000000,0.00230095,1,401,True
https://prz.edu.pl/studenci_menu/swiadczenia-dla-studentow/regulamin-swiadczen-dla-studentow-politechniki-rzeszowskiej,1,0,1,0.00244499,0.00000000,0.00000000,0.00230095,1,401,True
https://prz.edu.pl/studenci_menu/swiadczenia-dla-studentow/stypendium-socjalne--stypendium-dla-osob-niepelnosprawnych-i-zapomoga,1,0,1,0.00244499,0.00000000,0.00000000,0.00230095,1,401,True
https://prz.edu.pl/studenci_menu/swiadczenia-dla-studentow/zapomoga-dla-studentow-obywateli-ukrainy,1,0,1,0.00244499,0.00000000,0.00000000,0.00230095,1,401,True
https://prz.edu.pl/cas/login/front?redirect=/uczelnia/aktualnosci/klub-biegacza-podsumowanie-sezonu-2977.html,1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/15VmwOIz8JFFV8BUltQg1FAA,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,f-191.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/1DJx1_Uk54ZSVMKmZCamUvdx5jf15ReUd9Q0JuMXBra1R5bGVOdg,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,glogowska_dycha_j_rzucidlo.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/1SMApoRVlvcidCPGRAODAMLGcnKB8AZX9n,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,runrz21_-1795.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/1vFS9NYHxKVxt9G2xsREUEVBZBX25UR3VSS2VKF1NDVmN7CmJiQg1yCX8ebGtdSxBBElhdIWFaTQ,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,kol_skarpetka_m_weglarski_z_naszymi_trofeami.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/57UGoIJTkPElN6A0VuRAtDBg,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,f-134.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/5eAjhad2tdQBVwDlZyCgI-HlAXEjZ2TVo,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,runrz21_-451.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/7XPQdlSFRifyhIPm9DWD1pNG0zdldE,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,pratt_1786.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/90W2EDLjIEGVkwVho-FhlTC2IfAyItBTsZPyYJUxocHDMZVRodBG8sYS5DCDIIDlQFExEKJg,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,glogowska_dycha_r_jakubowski_i_j_rzucidlo.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/9ROQNhTFBmezpRLzICMjl0Yi9-,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,fot-111.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/9UPgRmS1dhfD0UbSoNKmUtaA,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,f-129.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/9XMwlrRlpscTAZYCwPJ2ggZQ,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,f-196.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/A0Ixl7Vkp8YSAJczUcN3gwdQ,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,f-205.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/A5Jhx-U095ZCUMczICdmci,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,f-72.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/AccEooBRkvMncedzElKC5hJmExIwQLPRAtFBAmdCg0KhwqfAcbGXEMfgJwOQ05Knoeew88BRo2JCFlDTN0,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,bieg_borgwarner_m_weglarski_r_jakubowski_m_motyka.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/CQQHoYNSkfAkNqFVBkEAFE,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,f-76.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/CtZV89EAw6J2MYZjEBNjFlP2IaNBYaLjE0AR8JcTQnIRsmcyYVfWQIZw,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,czarniecka_piatka_m_weglarski.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/EneUMhDBAmO3pTKm5LbSJqLw,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,f-118.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/GHXWcFKDQCH0ovUQktVV1hQQpLRHFtCBIK,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,runrz21_-1686.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
"https://prz.edu.pl/thumb/GuYFo4FQk_InUIbisLKDB3PmgfMwAbLCU_LAQ4agsvFw0rcCsQMmcSWlRdKwM_O3AyY24rChk,1/pl/news/4/2977/1/LDVQNIxwIeQdlSEVqWFM,polmaraton_rzeszowski_j_rzucidlo_3_miejsce.jpg",1,0,1,0.00244499,0.00000000,0.00000000,0.00229762,1,401,True
